Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,positive
The value of the order is EUR 4mn .,neutral
The Finnish textiles and clothing company Marimekko Corporation ( OMX Helsinki : MMO1V ) reported on Wednesday ( 5 November ) an operating profit of EUR8 .1 m on net sales of EUR59m for the period from January to September 2008 .,neutral
All are welcome .,neutral
Microsoft last week also issued the first patch for the Windows 7 operating system beta it had released days earlier .,neutral
A total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .,neutral
The value of the total investment is about EUR 600mn .,neutral
Commenting on the deal  Shane Lennon  SVP of Marketing & Product Development at GyPSii said : ?,neutral
London 's leading shares today jumped almost 100 points  or 1.7 %  as the market opened .,positive
The company will also be compensated for acting as a reserve batch plant .,positive
The new chain has 700 discount stores and 250 supermarkets .,neutral
Deliveries will start in the second half of 2007 and the start-up of the mill is scheduled for 2008 .,neutral
In 2009  KONE had annual net sales of EUR 4.7 billion and approximately 34000 employees .,neutral
Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,negative
An EU law on the issue may be introduced around 2010 .,neutral
According to Finnish FIM Bank  Alpro 's price would be around EUR 100mn-150mn .,neutral
ADP News - Feb 13  2009 - Finnish retailer Kesko Oyj HEL : KESBV said today its total sales  excluding value added tax VAT  stood at EUR 661.3 million USD 853.1 m in January 2009  down 15.2 % year-on-yea,negative
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive
Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,negative
"Country : , Germany Sector : Construction-Real Estate , Machinery-Engineering Target : Caverion GmbH Buyer : YIT Oyj Deal size in USD : 90.3 m Type : Corporate acquisition Status : Agreed",neutral
The government started the sell-off last month  putting an 8 percent stake in TeliaSonera on the auction bloc .,neutral
Cash flow from operations totalled EUR 2.71 mn  compared to a negative EUR 0.83 mn in the corresponding period in 2008 .,positive
ALEXANDRIA  Va.  May 23 -- Matti Harkonen and Pentti Sipponen  both of Espoo  Finland  Osmo Suovaniemi of Helsinki  Finland  and Tapani Tiusanen of Vantaa  Finland  have developed a paper web press device .,neutral
Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .,neutral
ABB Deutsche Bank upgraded its recommendation on Swiss-Swedish engineering group ABB Ltd. to ` Buy ' from ` Hold ' .,positive
Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,positive
Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007  including vessel sales gain of EUR 12.3 mn .,negative
Net profit fell by almost half to +� 5.5 million from +� 9.4 million at the end of 2007 .,negative
M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,positive
Pretax loss totalled EUR 49.9 mn  compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .,negative
Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering  Manufacturing and Fulfillment services .,neutral
The order comprises four ball mills  which will be organized in two different streams for treating ore in the Pilanesberg platinum mine .,neutral
Feed companies Suomen Rehu and Raisio do no import GMO feed .,neutral
Operating profits in the half were  0.8 m  down from  0.9 m as Glisten invested in the brand and the management team .,negative
The flagship will open this fall in Manhattan 's Flatiron District in the `` Toy Building  '' at 200 Fifth Avenue .,neutral
Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,neutral
The proposal of the shareholders to elect Mr. Hannu Krogerus to the Board is based on his long and unrivalled experience and knowledge of all matters related to Elcoteq .,neutral
ALEXANDRIA  Va.  May 16 -- Kenneth Bower of Vista  Calif.  has developed an ornamental design for a handset  the U.S. Patent & Trademark Office announced .,neutral
Operating profit fell to EUR 20.3 mn from EUR 74.2 mn in the second quarter of 2008 .,negative
Nordea 's chairman of the board Hans Dalborg has informed the nomination committee that he will not be up for re-election at the Annual General Meeting in 2011 .,neutral
3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 000 in 2009 and it lifted its dividend proposal .,positive
A. Le Coq Special was developed for the bicentenary of the company and the trade mark  the brewer said .,neutral
25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,negative
BM4 middle layer headbox will be equipped with a dilution control system .,neutral
Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process .,neutral
The total value of the deliveries is some EUR65m .,neutral
Capacity of the facility made by Finland 's Vaahto Group is 86000 tons of light coated paper .,neutral
Sales fell abroad but increased in Finland .,neutral
Following the divestment  Fiskars 's Outdoor unit will comprise the brands Gerber  Silva and Buster  and will focus on multi-tools  knives  compasses  mobile lighting  pedometers  and aluminium boats .,neutral
The contract includes design  construction  delivery of equipment  installation and commissioning .,neutral
At first  Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .,neutral
The company is also seeking possibilities to relocate the Luumaki personnel  some 50 people  to other UPM mills .,neutral
No financial details were available .,neutral
The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,neutral
The acquired business main asset is a mobile authentication and signing solution  branded as Tectia MobileID  which provides authentication to web e-mail  SSL-VPN  MS SharePoint  Tectia Secure Solutions and other applications and resources .,neutral
In the first quarter of 2010  the mark-to-market result was a pretax profit of EUR 133 million versus a loss of EUR 32 million in the same period last year .,positive
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,negative
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,negative
In the third quarter  net sales increased by 12 % year-on-year to EUR 159.5 million  or by 6 % at comparable currency rates growth .,positive
The company serves customers in various industries  including process and resources  industrial machinery  architecture  building  construction  electrical  transportation  electronics  chemical  petrochemical  energy  and information technology  as well as catering and households .,neutral
`` With this agreement  we can continue our good cooperationand at the same time release capital that has been tied up in ourmachinery operation .,positive
The insurer anticipates its share in Nordea 's net profit to be significant .,positive
Before Kemira 's installation NordAlu was producing 3500 tons of liquid and solid aluminum waste per year .,neutral
`` Lining stone sales were also good in the early autumn  and order books are strong to the end of the year .,positive
